ticker,company,sector_name,sector_code,year,quarter,avg_return,total_volatility,correlation_gdp,correlation_inflation,currency_impact,sector_rank,sector_avg_return,outperforming_sector,recession_resilience_score
SNX,TD Synnex,Wholesalers: Electronics and Office Equipment,WHOL,2025,2,0.4927171151615481,119.06039190966112,0,0,0,1.0,0.44804409246449384,1,0.0
SYY,Sysco,Wholesalers: Food and Grocery,WHOL,2025,2,-0.02767906056215893,69.9919670863605,0,0,0,2.0,0.1160867719337119,0,0.0
TGT,Target,General Merchandisers,GENE,2025,2,-0.12924981552611745,153.91449039078964,0,0,0,3.0,0.12882543836303473,0,0.0
TILIX,TIAA,"Insurance: Life, Health (Mutual)",INSU,2025,2,0.2782871557208863,101.94378695633283,0,0,0,1.0,0.1274351517646564,1,0.0
TJX,TJX,Specialty Retailers: Apparel,SPEC,2025,2,0.24741021149917078,60.32961802082613,0,0,0,1.0,0.24741021149917078,0,0.0
TRV,Travelers,Insurance: Property and Casualty (Stock),INSU,2025,2,0.12502555645500568,94.34875213183481,0,0,0,2.0,0.12311421624645309,1,0.0
TSLA,Tesla,Motor Vehicles & Parts,MOTO,2025,2,0.7296634981237337,234.40454993340217,0,0,0,1.0,0.3783826166124438,1,0.0
TSN,Tyson Foods,Food Production,FOOD,2025,2,-0.2727699340229532,77.44930730609764,0,0,0,2.0,-0.056209554572697995,0,0.0
UAL,United Airlines,Airlines,AIRL,2025,2,0.3806922999318805,281.55522128506186,0,0,0,3.0,0.46131508907352403,0,0.0
UIPMX,USAA,Insurance: Property and Casualty (Stock),INSU,2025,2,0.2260548491700226,118.69095861664984,0,0,0,1.0,0.12311421624645309,1,0.0
UNH,UnitedHealth,Health Care: Insurance and Managed Care,HEAL,2025,2,-1.2346253250124792,162.6210873264414,0,0,0,4.0,-0.3787995840063239,0,0.0
UPS,UPS,"Mail, Package and Freight Delivery",MAIL,2025,2,-0.2702197067456044,122.9972795693484,0,0,0,2.0,-0.2563567216923565,0,0.0
VLO,Valero Energy,Petroleum Refining,PETR,2025,2,0.07698399309540843,183.6319382063258,0,0,0,2.0,-0.06911164000680572,1,0.0
VZ,Verizon,Telecommunications,TELE,2025,2,0.026653323795665297,70.27825250125237,0,0,0,3.0,0.16221364693074655,0,0.0
WFC,Wells Fargo,Commercial Banks,COMM,2025,2,0.18730266873117654,130.68416459200196,0,0,0,5.0,0.20297074564332776,0,0.0
WMT,Walmart,General Merchandisers,GENE,2025,2,0.2846615014091971,99.54955479148327,0,0,0,1.0,0.12882543836303473,1,0.0
X1G.PA,Lowe's,Specialty Retailers: Other,SPEC,2025,2,0.041621233511935266,7.785959091498585,0,0,0,2.0,0.05371252001365394,0,0.0
XOM,Exxon Mobil,Petroleum Refining,PETR,2025,2,-0.30420698530804013,104.832199619238,0,0,0,4.0,-0.06911164000680572,0,0.0
