ticker	company	date	open	high	low	close	volume	daily_return	volatility_30d	moving_avg_30d	moving_avg_90d	trading_volume_avg	price_range	year	month	quarter
CVS	CVS Health	2025-11-21	76.54	78.26	76.23	78.03	6492700	0.0	0.0	78.03	78.03	6492700.0	2.030000000000001	2025	11	4
CVX	Chevron	2025-11-21	150.44	151.01	148.75	149.98	9236600	0.0	0.0	149.98	149.98	9236600.0	2.259999999999991	2025	11	4
DAL	Delta Airlines	2025-11-21	56.86	59.51	56.6	58.57	9566200	0.0	0.0	58.57	58.57	9566200.0	2.9099999999999966	2025	11	4
DE	Deere	2025-11-21	477.64	491.04	476.51	487.24	1835800	0.0	0.0	487.24	487.24	1835800.0	14.53000000000003	2025	11	4
DELL	Dell Technologies	2025-11-21	118.56	123.46	116.56	122.51	8393200	0.0	0.0	122.51	122.51	8393200.0	6.8999999999999915	2025	11	4
DIS	Walt Disney	2025-11-21	103.48	104.78	102.69	104.28	10773900	0.0	0.0	104.28	104.28	10773900.0	2.0900000000000034	2025	11	4
ELV	Elevance Health	2025-11-21	315.54	324.35	314.08	321.73	1173700	0.0	0.0	321.73	321.73	1173700.0	10.270000000000039	2025	11	4
EPD	Enterprise Products Partners	2025-11-21	31.88	32.49	31.79	32.44	4516200	0.0	0.0	32.44	32.44	4516200.0	0.7000000000000028	2025	11	4
ET	Energy Transfer	2025-11-21	16.56	16.66	16.33	16.51	23634900	0.0	0.0	16.51	16.51	23634900.0	0.33000000000000185	2025	11	4
F	Ford Motor	2025-11-21	12.51	12.94	12.49	12.83	74024000	0.0	0.0	12.83	12.83	74024000.0	0.4499999999999993	2025	11	4
FDX	FedEx	2025-11-21	263.43	271.6	263.12	269.43	1722900	0.0	0.0	269.43	269.43	1722900.0	8.480000000000018	2025	11	4
FMCC	Freddie Mac	2025-11-21	8.65	9.03	7.95	8.79	3679100	0.0	0.0	8.79	8.79	3679100.0	1.0799999999999992	2025	11	4
FNMA	Fannie Mae	2025-11-21	9.55	9.8	8.46	9.2	13122900	0.0	0.0	9.2	9.2	13122900.0	1.3399999999999999	2025	11	4
GD	General Dynamics	2025-11-21	339.01	342.21	335.45	340.34	1358300	0.0	0.0	340.34	340.34	1358300.0	6.759999999999991	2025	11	4
GM	General Motors	2025-11-21	68.29	70.53	68.19	70.33	10848400	0.0	0.0	70.33	70.33	10848400.0	2.3400000000000034	2025	11	4
GOOGL	Alphabet	2025-11-21	296.42	303.92	293.85	299.66	73945800	0.0	0.0	299.66	299.66	73945800.0	10.069999999999993	2025	11	4
GSBD	Goldman Sachs	2025-11-21	9.42	9.69	9.42	9.61	1625000	0.0	0.0	9.61	9.61	1625000.0	0.2699999999999996	2025	11	4
HCA	HCA Healthcare	2025-11-21	479.81	493.8	477.0	491.0	1937800	0.0	0.0	491.0	491.0	1937800.0	16.80000000000001	2025	11	4
HD	Home Depot	2025-11-21	334.57	346.92	333.0	343.32	7412600	0.0	0.0	343.32	343.32	7412600.0	13.920000000000016	2025	11	4
HP	HP	2025-11-21	26.2	27.06	25.81	26.74	1628500	0.0	0.0	26.74	26.74	1628500.0	1.25	2025	11	4
HUM.ST	Humana	2025-11-21	45.7	46.5	45.6	46.5	69124	0.0	0.0	46.5	46.5	69124.0	0.8999999999999986	2025	11	4
IBM	IBM	2025-11-21	293.48	300.48	291.89	297.44	5703100	0.0	0.0	297.44	297.44	5703100.0	8.590000000000032	2025	11	4
INGM	Ingram Micro	2025-11-21	20.25	20.78	19.77	20.61	302300	0.0	0.0	20.61	20.61	302300.0	1.0100000000000016	2025	11	4
INTC	Intel	2025-11-21	33.51	34.98	32.89	34.5	105519000	0.0	0.0	34.5	34.5	105519000.0	2.0899999999999963	2025	11	4
JNJ	Johnson & Johnson	2025-11-21	203.96	206.94	202.99	203.9	13175700	0.0	0.0	203.9	203.9	13175700.0	3.9499999999999886	2025	11	4
JPM	JPMorgan Chase	2025-11-21	301.29	301.68	292.81	298.02	11744300	0.0	0.0	298.02	298.02	11744300.0	8.870000000000005	2025	11	4
KR	Kroger	2025-11-21	65.84	66.7	65.61	66.06	6691600	0.0	0.0	66.06	66.06	6691600.0	1.0900000000000034	2025	11	4
LLY	Eli Lilly	2025-11-21	1041.0	1066.65	1038.0	1059.7	4263900	0.0	0.0	1059.7	1059.7	4263900.0	28.65000000000009	2025	11	4
LMT	Lockheed Martin	2025-11-21	468.6	469.4	459.96	460.78	1575300	0.0	0.0	460.78	460.78	1575300.0	9.439999999999998	2025	11	4
MCK	McKesson	2025-11-21	851.34	869.74	848.5	866.03	754500	0.0	0.0	866.03	866.03	754500.0	21.24000000000001	2025	11	4
MET	MetLife	2025-11-21	74.25	75.76	73.56	75.07	3955700	0.0	0.0	75.07	75.07	3955700.0	2.200000000000003	2025	11	4
META	Meta	2025-11-21	588.5	598.12	581.86	594.25	20977200	0.0	0.0	594.25	594.25	20977200.0	16.25999999999999	2025	11	4
MPC	Marathon Petroleum	2025-11-21	187.89	192.07	186.56	190.62	1909200	0.0	0.0	190.62	190.62	1909200.0	5.509999999999991	2025	11	4
MRK	Merck	2025-11-21	95.48	100.27	95.36	97.76	23153200	0.0	0.0	97.76	97.76	23153200.0	4.909999999999997	2025	11	4
MS	Morgan Stanley	2025-11-21	159.78	160.11	155.23	158.17	9020300	0.0	0.0	158.17	158.17	9020300.0	4.880000000000024	2025	11	4
MSFT	Microsoft	2025-11-21	478.5	478.92	468.27	472.12	31699600	0.0	0.0	472.12	472.12	31699600.0	10.650000000000034	2025	11	4
NKE	Nike	2025-11-21	62.01	63.5	61.54	62.8	12473300	0.0	0.0	62.8	62.8	12473300.0	1.9600000000000009	2025	11	4
NVDA	Nvidia	2025-11-21	181.24	184.56	172.93	178.88	346068500	0.0	0.0	178.88	178.88	346068500.0	11.629999999999995	2025	11	4
ORCL	Oracle	2025-11-21	207.08	208.31	193.55	198.76	44759400	0.0	0.0	198.76	198.76	44759400.0	14.759999999999991	2025	11	4
PAGP	Plains GP	2025-11-21	18.0	18.07	17.86	18.01	845700	0.0	0.0	18.01	18.01	845700.0	0.21000000000000085	2025	11	4
PEP	PepsiCo	2025-11-21	146.28	148.94	145.98	146.33	7910300	0.0	0.0	146.33	146.33	7910300.0	2.960000000000008	2025	11	4
PFGC	Performance Food	2025-11-21	94.53	97.46	94.36	96.65	1035000	0.0	0.0	96.65	96.65	1035000.0	3.0999999999999943	2025	11	4
PFIZER.NS	Pfizer	2025-11-24	5000.5	5015.0	4972.0	4993.0	1219	0.0	0.0	4993.0	4993.0	1219.0	43.0	2025	11	4
PG	Procter & Gamble	2025-11-21	148.38	151.5	148.3	150.92	12009200	0.0	0.0	150.92	150.92	12009200.0	3.1999999999999886	2025	11	4
PGR	Progressive	2025-11-21	228.29	229.92	225.67	226.91	3405600	0.0	0.0	226.91	226.91	3405600.0	4.25	2025	11	4
PRU	Prudential Financial	2025-11-21	104.76	107.94	104.45	106.75	2671100	0.0	0.0	106.75	106.75	2671100.0	3.489999999999995	2025	11	4
PSX	Phillips 66	2025-11-21	131.91	134.54	130.67	133.72	2324900	0.0	0.0	133.72	133.72	2324900.0	3.8700000000000045	2025	11	4
RTX	RTX	2025-11-21	172.26	172.3	168.62	169.68	6097200	0.0	0.0	169.68	169.68	6097200.0	3.680000000000007	2025	11	4
SNEX	StoneX	2025-11-21	84.34	86.37	82.01	83.71	407900	0.0	0.0	83.71	83.71	407900.0	4.359999999999999	2025	11	4
SNX	TD Synnex	2025-11-21	142.84	147.09	142.45	146.24	611100	0.0	0.0	146.24	146.24	611100.0	4.640000000000015	2025	11	4
SYY	Sysco	2025-11-21	75.98	77.46	75.71	76.63	3416000	0.0	0.0	76.63	76.63	3416000.0	1.75	2025	11	4
TGT	Target	2025-11-21	84.44	88.98	84.24	87.62	12571800	0.0	0.0	87.62	87.62	12571800.0	4.740000000000009	2025	11	4
TILIX	TIAA	2025-11-21	76.63	76.63	76.63	76.63	0	0.0	0.0	76.63	76.63	0.0	0.0	2025	11	4
TJX	TJX	2025-11-21	149.06	152.58	148.82	151.43	10086500	0.0	0.0	151.43	151.43	10086500.0	3.7600000000000193	2025	11	4
TRV	Travelers	2025-11-21	289.64	292.5	288.4	290.07	1781300	0.0	0.0	290.07	290.07	1781300.0	4.100000000000023	2025	11	4
TSLA	Tesla	2025-11-21	402.32	402.8	383.76	391.09	100180500	0.0	0.0	391.09	391.09	100180500.0	19.04000000000002	2025	11	4
TSN	Tyson Foods	2025-11-21	53.07	54.1	52.9	53.67	3350900	0.0	0.0	53.67	53.67	3350900.0	1.2000000000000028	2025	11	4
UAL	United Airlines	2025-11-21	90.84	95.37	89.95	92.2	10187900	0.0	0.0	92.2	92.2	10187900.0	5.420000000000002	2025	11	4
UIPMX	USAA	2025-11-21	42.51	42.51	42.51	42.51	0	0.0	0.0	42.51	42.51	0.0	0.0	2025	11	4
UNH	UnitedHealth	2025-11-21	311.91	323.84	311.44	319.97	8394000	0.0	0.0	319.97	319.97	8394000.0	12.399999999999977	2025	11	4
UPS	UPS	2025-11-21	91.58	96.22	91.31	94.66	8912200	0.0	0.0	94.66	94.66	8912200.0	4.909999999999997	2025	11	4
VLO	Valero Energy	2025-11-21	170.42	175.78	168.58	173.45	3733200	0.0	0.0	173.45	173.45	3733200.0	7.199999999999989	2025	11	4
VZ	Verizon	2025-11-21	40.67	41.61	40.42	41.23	32033300	0.0	0.0	41.23	41.23	32033300.0	1.1899999999999977	2025	11	4
WFC	Wells Fargo	2025-11-21	82.77	83.63	81.05	83.11	16141400	0.0	0.0	83.11	83.11	16141400.0	2.5799999999999983	2025	11	4
WMT	Walmart	2025-11-21	107.98	108.15	104.72	105.32	41391700	0.0	0.0	105.32	105.32	41391700.0	3.430000000000007	2025	11	4
X1G.PA	Lowe's	2025-11-21	233.26	233.27	233.21	233.18	619	0.0	0.0	233.18	233.18	619.0	0.060000000000002274	2025	11	4
XOM	Exxon Mobil	2025-11-21	116.99	117.38	115.65	117.08	15667000	0.0	0.0	117.08	117.08	15667000.0	1.7299999999999898	2025	11	4
