rank,company,industry,revenue,employees,ticker
79,Tyson Foods,Food Production,42405.0,141000.0,TSN
80,TJX,Specialty Retailers: Apparel,41717.0,286000.0,TJX
81,TIAA,"Insurance: Life, Health (Mutual)",40454.0,16533.0,TILIX
82,Oracle,Computer Software,39506.0,136000.0,ORCL
83,General Dynamics,Aerospace & Defense,39350.0,102900.0,GD
84,Deere,Construction and Farm Machinery,39258.0,73489.0,DE
85,Nike,Apparel,39117.0,76700.0,NKE
86,Progressive,Insurance: Property and Casualty (Stock),39022.0,41571.0,PGR
90,Tech Data,Wholesalers: Electronics and Office Equipment,36998.0,15000.0,TECH.OL
91,World Fuel Services,Energy,36819.0,5500.0,WFK.BE
92,Honeywell International,"Electronics, Electrical Equipment",36709.0,113000.0,HON
93,ConocoPhillips,"Mining, Crude-Oil Production",36670.0,10400.0,COP
94,USAA,Insurance: Property and Casualty (Stock),35617.0,35076.0,UIPMX
95,Exelon,Utilities: Gas and Electric,34438.0,32713.0,EXC
96,Northrop Grumman,Aerospace & Defense,33841.0,90000.0,NOC
97,Capital One Financial,Commercial Banks,33766.0,51900.0,COF
98,Plains GP Holdings,Pipelines,33669.0,5000.0,PAGP
99,AbbVie,Pharmaceuticals,33266.0,30000.0,ABBV
100,StoneX Group,Diversified Financials,32897.0,2012.0,SNEX
