rank,company,industry,revenue,profit,profit %,year,employees,ticker
50,"PepsiCo, Inc.",Food Consumer Products,43232.0,,,2010,,PEP
51,"MetLife, Inc.","Insurance: Life, Health (Stock)",41098.0,,,2010,,MET
52,Safeway Inc.,Food & Drug Stores,40850.7,,,2010,,301559.SZ
53,Kraft Foods Inc.,Food Consumer Products,40386.0,,,2010,,1959.T
54,Freddie Mac,Diversified Financials,37614.0,,,2010,,FMCC
55,Sysco Corporation,Wholesalers: Food and Grocery,36853.3,,,2010,,SYY
56,"Apple , Inc.","Computers, Office Equipment",36537.0,,,2010,,APLE
57,The Walt Disney Company,Entertainment,36149.0,,,2010,,DIS
58,"Cisco Systems, Inc.",Network and Other Communications Equipment,36117.0,,,2010,,CSCO
59,Comcast Corporation,Telecommunications,35756.0,,,2010,,CMCSA
60,FedEx Corporation,"Mail, Package, and Freight Delivery",35497.0,,,2010,,FDX
61,Northrop Grumman Corporation,Aerospace & Defense,35291.0,,,2010,,NOC
62,Intel Corporation,Semiconductors and Other Electronic Components,35127.0,,,2010,,INTC
63,Aetna Inc.,Health Care: Insurance and Managed Care,34764.1,,,2010,,
64,New York Life Insurance Company,"Insurance: Life, Health (Mutual)",34014.3,,,2010,,601336.SS
65,"Prudential Financial, Inc.","Insurance: Life, Health (Stock)",32688.0,,,2010,,PRU
66,Caterpillar Inc.,Construction and Farm Machinery,32396.0,,,2010,,CAT
67,Sprint Nextel Corporation,Telecommunications,32260.0,,,2010,,SIX.AX
68,The Allstate Corporation,Insurance: Property and Casualty (Stock),32013.0,,,2010,,ALL
69,General Dynamics Corporation,Aerospace & Defense,31981.0,,,2010,,GD
70,Morgan Stanley,Commercial Banks,31515.0,,,2010,,MS
71,Liberty Mutual Holding Company Inc.,Insurance: Property and Casualty (Stock),31094.0,,,2010,,LBTYA
72,The Coca-Cola Company,Beverages,30990.0,,,2010,,
73,Humana Inc.,Health Care: Insurance and Managed Care,30960.4,,,2010,,HUM.ST
74,Honeywell International Inc.,Aerospace & Defense,30908.0,,,2010,,HON
75,Abbott Laboratories,Pharmaceuticals,30764.7,,,2010,,ABT
76,News Corporation,Entertainment,30423.0,,,2010,,NWSA
77,HCA Inc,Health Care: Pharmacy and Other Services,30052.0,,,2010,,HCA
78,"Sunoco, Inc.",Petroleum Refining,29630.0,,,2010,,SUN
79,Hess Corporation,Petroleum Refining,29569.0,,,2010,,HES
80,Ingram Micro Inc.,Wholesalers: Electronics and Office Equipment,29515.4,,,2010,,INGM
81,Fannie Mae,Diversified Financials,29065.0,,,2010,,FNMA
82,Time Warner Inc.,Entertainment,28842.0,,,2010,,T
83,"Johnson Controls, Inc.",Motor Vehicles & Parts,28497.0,,,2010,,JCI
84,"Delta Air Lines, Inc.",Airlines,28063.0,,,2010,,DAL
85,"Merck & Co., Inc.",Pharmaceuticals,27428.3,,,2010,,MRK
86,E.I. du Pont de Nemours and Company,Chemicals,27328.0,,,2010,,
87,"Tyson Foods, Inc.",Food Production,27165.0,,,2010,,TSN
88,American Express Company,Commercial Banks,26730.0,,,2010,,AXP
89,Rite Aid Corporation,Food & Drug Stores,26289.5,,,2010,,RADCQ
90,Teachers Insurance and Annuity Association College Retiremen,"Insurance: Life, Health (Mutual)",26278.0,,,2010,,
91,CHS Inc.,Wholesalers: Food and Grocery,25729.9,,,2010,,CHS.V
92,"Enterprise GP Holdings, L.P.",Pipelines,25510.9,,,2010,,392.HK
93,Massachusetts Financial Group,"Insurance: Life, Health (Mutual)",25423.6,,,2010,,MFG.AX
94,Philip Morris International Inc.,Tobacco,25035.0,,,2010,,PM
95,Raytheon Company,Aerospace & Defense,24881.0,,,2010,,^RTX
96,"Express Scripts, Inc.",Health Care: Pharmacy and Other Services,24748.9,,,2010,,
97,The Hartford Financial Services Group Inc.,Insurance: Property and Casualty (Stock),24701.0,,,2010,,HFF.BE
98,"The Travelers Companies, Inc.",Insurance: Property and Casualty (Stock),24680.0,,,2010,,TTC
99,"Publix Super Markets, Inc.",Food & Drug Stores,24515.0,,,2010,,
100,Amazon.com Inc.,Internet Services and Retailing,24509.0,,,2010,,
