rank,company,industry,revenue,profit,profit %,year,employees,ticker
45,GTE Corporation,Telecommunications,25473.0,,,1999,,GTE
46,"United Parcel Service of America, Inc.","Mail, Package, and Freight Delivery",24788.0,,,1999,,UPS
47,USX Corporation,Petroleum Refining,24754.0,,,1999,,USXF
48,Safeway Inc.,Food & Drug Stores,24484.2,,,1999,,301559.SZ
49,"Costco Companies, Inc.",Specialty Retailers,24269.9,,,1999,,
50,"ConAgra, Inc.",Food,23840.5,,,1999,,CAG
51,Johnson & Johnson,Pharmaceuticals,23657.0,,,1999,,JNJ
52,BellSouth Corporation,Telecommunications,23123.0,,,1999,,KTBA
53,The Walt Disney Company,Entertainment,22976.0,,,1999,,DIS
54,"PepsiCo, Inc.",Beverages,22348.0,,,1999,,PEP
55,"Ingram Micro, Inc.",Wholesalers,22034.0,,,1999,,INGM
56,First Union Corporation,Commercial Banks,21543.0,,,1999,,FHN
57,CIGNA Corporation,Health Care,21437.0,,,1999,,CI
58,"Caterpillar, Inc.",Industrial and Farm Equipment,20977.0,,,1999,,CAT
59,McKesson HBOC Inc.,Wholesalers,20857.3,,,1999,,MCK
60,Loews Corporation,Insurance: Property and Casualty (Stock),20713.0,,,1999,,L
61,"Aetna, Inc.",Health Care,20604.1,,,1999,,
62,Wells Fargo & Co.,Commercial Banks,20482.0,,,1999,,WFC
63,Xerox Corporation,"Computers, Office Equipment",20019.0,,,1999,,XRX
64,Sara Lee Corporation,Food,20011.0,,,1999,,
65,PG&E Corporation,Utilities: Gas and Electric,19942.0,,,1999,,PGE.V
66,"Lehman Brothers Holdings, Inc.",Securities,19894.0,,,1999,,LEHNQ
67,American Stores Company,Food & Drug Stores,19866.7,,,1999,,AXP
68,New York Life Insurance Company,"Insurance: Life, Health (Mutual)",19848.9,,,1999,,601336.SS
69,Columbia/HCA Healthcare Corp.,Health Care,19681.0,,,1999,,
70,Raytheon Company,Aerospace & Defense,19530.0,,,1999,,^RTX
71,International Paper Company,Forest and Paper Products,19500.0,,,1999,,IP
72,AMR Corporation,Airlines,19205.0,,,1999,,AMR
73,American Express Company,Diversified Financials,19132.0,,,1999,,AXP
74,The Coca-Cola Company,Beverages,18813.0,,,1999,,
75,The Dow Chemical Company,Chemicals,18441.0,,,1999,,TDC
76,J.P. Morgan & Co. Incorporated,Commercial Banks,18425.0,,,1999,,JPM
77,Bristol-Myers Squibb Company,Pharmaceuticals,18283.6,,,1999,,
78,Dell Computer Corporation,"Computers, Office Equipment",18243.0,,,1999,,Dell
79,Freddie Mac,Diversified Financials,18048.0,,,1999,,FMCC
80,"MCI WorldCom, Inc.",Telecommunications,17678.0,,,1999,,
81,Duke Energy Corporation,Utilities: Gas and Electric,17610.0,,,1999,,DUK
82,UAL Corporation,Airlines,17561.0,,,1999,,UAL
83,"AutoNation, Inc.","Automotive Retailing, Services",17487.3,,,1999,,AN
84,United Health Care Corporation,Health Care,17355.0,,,1999,,UNH
85,Halliburton Company,Engineering & Construction,17353.1,,,1999,,HAL
86,Supervalu Inc.,Wholesalers,17201.4,,,1999,,
87,Ameritech Corporation,Telecommunications,17154.0,,,1999,,
88,Sprint Corporation,Telecommunications,17134.3,,,1999,,SPRINT.ST
89,RJR Nabisco Holdings Corporation,Food,17037.0,,,1999,,BURCA
90,Electronic Data Systems Corporation,Computer And Data Services,16891.0,,,1999,,EA
91,Archer Daniels Midland Company,Food,16108.6,,,1999,,ADM
92,Di Giorgio Corporation,Food & Drug Stores,16005.1,,,1999,,
93,"Cardinal Health, Inc.",Wholesalers,15918.1,,,1999,,CAH
94,FDX Corporation,"Mail, Package, and Freight Delivery",15872.8,,,1999,,FDX
95,"Federated Department Stores, Inc.",General Merchandisers,15833.0,,,1999,,FHI
96,"Alcoa, Inc.",Metals,15489.4,,,1999,,AA
97,Sysco Corporation,Wholesalers,15327.5,,,1999,,SYY
98,Walgreen Co.,Food & Drug Stores,15307.0,,,1999,,
99,CVS Corporation,Food & Drug Stores,15273.6,,,1999,,CVS
100,AlliedSignal Inc.,Aerospace & Defense,15128.0,,,1999,,
