rank,company,industry,revenue,profit,profit %,year,employees,ticker
40,Tesla,Motor Vehicles & Parts,96773.0,14997.0,0.154970911,2024,140473.0,TSLA
41,Morgan Stanley,Commercial Banks,96194.0,9087.0,0.094465351,2024,80006.0,MS
42,Johnson & Johnson,Pharmaceutical,95195.0,35153.0,0.369273596,2024,131900.0,JNJ
43,Archer Daniels Midland,Food Production,93935.0,3483.0,0.037078831,2024,41008.0,ADM
44,Pepsico,Food Consumer Products,91471.0,9074.0,0.09920084,2024,318000.0,PEP
45,United Parcel Service,"Mail, Package, And Freight Delivery",90958.0,6708.0,0.073748323,2024,382550.0,UPS
46,Fedex,"Mail, Package, And Freight Delivery",90155.0,3972.0,0.044057457,2024,446400.0,FDX
47,Walt Disney,Entertainment,88898.0,2354.0,0.026479786,2024,199125.0,DIS
48,Dell Technologies,"Computers, Office Equipment",88425.0,3211.0,0.03631326,2024,120000.0,DELL
49,Lowe'S,Specialty Retailers,86377.0,7726.0,0.089445107,2024,226000.0,X1G.PA
50,Procter & Gamble,Household And Personal Products,82006.0,14653.0,0.178682048,2024,107000.0,PG
51,Energy Transfer,Pipelines,78586.0,3935.0,0.050072532,2024,13786.0,ET
52,Boeing,"Aerospace, Defense",77794.0,-2222.0,-0.028562614,2024,171000.0,BA
53,Albertsons,Food & Drug Stores,77649.7,1513.5,0.019491382,2024,198650.0,ACI
54,Sysco,Wholesalers,76324.7,1770.1,0.023191706,2024,71750.0,SYY
55,Rtx,"Aerospace, Defense",68920.0,3195.0,0.046358096,2024,185000.0,RTX
56,General Electric,Industrial Machinery,67954.0,9481.0,0.139520852,2024,125000.0,GE
57,Lockheed Martin,"Aerospace, Defense",67571.0,6920.0,0.102410798,2024,122000.0,LMT
58,American Express,Diversified Financials,67364.0,8374.0,0.12430972,2024,74600.0,AXP
59,Caterpillar,Construction And Farm Machinery,67060.0,10335.0,0.154115717,2024,113200.0,CAT
60,Metlife,Insurance,66905.0,1578.0,0.023585681,2024,45000.0,MET
61,Hca Healthcare,Health Care: Medical Facilities,64968.0,5242.0,0.080685876,2024,265000.0,HCA
62,Progressive,Insurance,62108.5,3902.4,0.06283198,2024,61432.0,PGR
63,Ibm,Information Technology Services,61860.0,7502.0,0.121273844,2024,296600.0,IBM
64,Deere,Construction And Farm Machinery,61251.0,10166.0,0.1659728,2024,82956.0,DE
65,Nvidia,Semiconductor And Electronics,60922.0,29760.0,0.488493483,2024,29600.0,NVDA
66,Stonex Group,Diversified Financials,60856.1,238.5,0.003919081,2024,4137.0,SNEX
67,Merck,Pharmaceutical,60115.0,365.0,0.006071696,2024,71000.0,MRK
68,Conocophillips,"Mining, Crude-Oil Production",58574.0,10957.0,0.187062519,2024,9900.0,COP
69,Pfizer,Pharmaceutical,58496.0,2119.0,0.036224699,2024,88000.0,PFIZER.NS
70,Delta Air Lines,Airlines,58048.0,4609.0,0.079399807,2024,103000.0,DAL
71,Td Synnex,Wholesalers,57555.4,626.9,0.010892114,2024,28000.0,SNX
72,Publix Super Markets,Food & Drug Stores,57534.0,4349.0,0.075590086,2024,253000.0,
73,Allstate,Insurance,57094.0,-188.0,-0.003292815,2024,53200.0,ALL
74,Cisco Systems,Network And Other Communications Equipment,56998.0,12613.0,0.221288466,2024,84900.0,CSCO
75,Nationwide,Insurance,54609.4,-45.2,-0.000827696,2024,24118.0,NATWIDE.KL
76,Charter Communications,Telecommunications,54607.0,4557.0,0.08345084,2024,101100.0,CHTR
77,Abbvie,Pharmaceutical,54318.0,4863.0,0.089528333,2024,50000.0,ABBV
78,New York Life Insurance,Insurance,54317.2,804.6,0.014812987,2024,15384.0,601336.SS
79,Intel,Semiconductor And Electronics,54228.0,1689.0,0.031146271,2024,124800.0,INTC
80,Tjx,Specialty Retailers,54217.0,4474.0,0.082520243,2024,329000.0,TJX
81,Prudential Financial,Insurance,53979.0,2488.0,0.046091999,2024,40366.0,PRU
82,Hewlett-Packard,"Computers, Office Equipment",53718.0,3263.0,0.06074314,2024,58000.0,
83,United Airlines Holdings,Airlines,53717.0,2618.0,0.048736899,2024,103300.0,UAL
84,Performance Food Group,Wholesalers,53354.7,397.2,0.007444518,2024,34825.0,PFGC
85,Tyson Foods,Food Production,52881.0,-648.0,-0.012253929,2024,139000.0,TSN
86,American Airlines Group,Metals & Mining,52788.0,822.0,0.015571721,2024,132100.0,AAL
87,Liberty Mutual Insurance Group,Insurance,52612.0,213.0,0.004048506,2024,45000.0,LFG.AX
88,Nike,Apparel,51217.0,5070.0,0.09899057,2024,83700.0,NKE
89,Oracle,Computer Software,49954.0,8503.0,0.170216599,2024,164000.0,ORCL
90,Enterprise Products Partners,Pipelines,49715.0,5532.0,0.111274263,2024,7500.0,EPD
91,Capital One Financial,Commercial Banks,49484.0,4887.0,0.098759195,2024,51987.0,COF
92,Plains Gp Holdings,Pipelines,48712.0,198.0,0.004064707,2024,4200.0,PAGP
93,World Kinect,Energy,47710.6,52.9,0.001108768,2024,5289.0,WKC
94,Aig,Insurance,46802.0,3643.0,0.077838554,2024,25200.0,AIG
95,Coca-Cola,Beverage,45754.0,10714.0,0.234165319,2024,79100.0,COLA.WA
96,Tiaa,Insurance,45734.8,-1408.9,-0.030805863,2024,16023.0,TILIX
97,Chs,Food Production,45590.0,1900.4,0.04168458,2024,10609.0,CHS.V
98,Bristol-Myers Squibb,Pharmaceutical,45006.0,8025.0,0.178309559,2024,34100.0,
99,Dow,Chemicals,44622.0,589.0,0.013199767,2024,35900.0,DOW
100,Best Buy,Specialty Retailers,43452.0,1241.0,0.02856025,2024,85000.0,BBY
