rank,company,industry,revenue,profit,profit %,year,employees,ticker
72,Best Buy,Specialty Retailers: Other,41903.0,1233.0,,2015,125000.0,BBY
73,Delta Air Lines,Airlines,40362.0,659.0,,2015,79655.0,DAL
74,Honeywell International,"Electronics, Electrical Equipment",40306.0,4239.0,,2015,127000.0,HON
75,HCA Holdings,Health Care: Medical Facilities,40087.0,1875.0,,2015,197000.0,HH.AD
76,Goldman Sachs Group,Commercial Banks,40085.0,8477.0,,2015,34000.0,GS
77,Tesoro,Petroleum Refining,40052.0,843.0,,2015,5641.0,5D7.F
78,Liberty Mutual Insurance Group,Insurance: Property and Casualty (Stock),39796.0,1833.0,,2015,50000.0,LFG.AX
79,United Continental Holdings,Airlines,38901.0,1132.0,,2015,84000.0,UAL
80,New York Life Insurance,"Insurance: Life, Health (Mutual)",38680.0,1602.0,,2015,11563.0,601336.SS
81,Oracle,Computer Software,38275.0,10955.0,,2015,122000.0,ORCL
82,Morgan Stanley,Commercial Banks,37953.0,3467.0,,2015,55802.0,MS
83,Tyson Foods,Food Production,37580.0,864.0,,2015,124000.0,TSN
84,Safeway,Food & Drug Stores,36643.0,113.0,,2015,137000.0,301559.SZ
85,Nationwide,Insurance: Property and Casualty (Mutual),36257.0,432.0,,2015,33672.0,NATWIDE.KL
86,Deere,Construction and Farm Machinery,36067.0,3162.0,,2015,59623.0,DE
87,DuPont,Chemicals,36046.0,3625.0,,2015,63000.0,DPT.PA
88,American Express,Commercial Banks,35999.0,5885.0,,2015,54000.0,AXP
89,Allstate,Insurance: Property and Casualty (Stock),35239.0,2850.0,,2015,39950.0,ALL
90,Cigna,Health Care: Insurance and Managed Care,34914.0,2102.0,,2015,37200.0,CI
91,Mondelez International,Food Consumer Products,34244.0,2184.0,,2015,104000.0,MDLZ
92,TIAA-CREF,"Insurance: Life, Health (Mutual)",34230.0,967.0,,2015,12322.0,
93,INTL FCStone,Diversified Financials,34063.0,19.0,,2015,1141.0,INTL.WA
94,Massachusetts Mutual Life Insurance,"Insurance: Life, Health (Mutual)",33572.0,1327.0,,2015,11418.0,
95,DirecTV,Telecommunications,33260.0,2756.0,,2015,30925.0,
96,Halliburton,"Oil and Gas Equipment, Services",32870.0,3500.0,,2015,80000.0,HAL
97,Twenty-First Century Fox,Entertainment,31867.0,4514.0,,2015,27000.0,21STCENMGM.NS
98,3M,zMiscellaneous,31821.0,4956.0,,2015,89800.0,MMM
99,Sears Holdings,General Merchandisers,31198.0,-1682.0,,2015,196000.0,SRSCQ
100,General Dynamics,Aerospace & Defense,30852.0,2533.0,,2015,99500.0,GD
