rank,company,industry,revenue,profit,profit %,year,employees,ticker
57,Lockheed Martin,Aerospace & Defense,59812.0,6230.0,,2020,110000.0,LMT
58,HP,"Computers, Office Equipment",58756.0,3152.0,,2020,56000.0,HP
59,Energy Transfer,Pipelines,54213.0,3592.0,,2020,12812.0,ET
60,Goldman Sachs Group,Commercial Banks,53922.0,8466.0,,2020,38300.0,GS
61,Morgan Stanley,Commercial Banks,53823.0,9042.0,,2020,60431.0,MS
62,Caterpillar,Construction and Farm Machinery,53800.0,6093.0,,2020,102300.0,CAT
63,Cisco Systems,Network and Other Communications Equipment,51904.0,11621.0,,2020,75900.0,CSCO
64,Pfizer,Pharmaceuticals,51750.0,16273.0,,2020,88300.0,PFIZER.NS
65,HCA Healthcare,Health Care: Medical Facilities,51336.0,3505.0,,2020,245000.0,HCA
66,AIG,Insurance: Property and Casualty (Stock),49746.0,3348.0,,2020,46000.0,AIG
67,American Express,Diversified Financials,47020.0,6759.0,,2020,64500.0,AXP
68,Delta Air Lines,Airlines,47007.0,4767.0,,2020,91224.0,DAL
69,Merck,Pharmaceuticals,46840.0,9843.0,,2020,71000.0,MRK
70,American Airlines Group,Airlines,45768.0,1686.0,,2020,133700.0,AAL
71,Charter Communications,Telecommunications,45764.0,1668.0,,2020,95100.0,CHTR
72,Allstate,Insurance: Property and Casualty (Stock),44675.0,4847.0,,2020,46035.0,ALL
73,New York Life Insurance,"Insurance: Life, Health (Mutual)",44117.0,1004.0,,2020,11519.0,601336.SS
74,Nationwide,Insurance: Property and Casualty (Mutual),43982.0,830.0,,2020,28114.0,NATWIDE.KL
75,Best Buy,Specialty Retailers: Other,43638.0,1541.0,,2020,125000.0,BBY
76,United Airlines Holdings,Airlines,43259.0,3009.0,,2020,96000.0,UAL
77,Liberty Mutual Insurance Group,Insurance: Property and Casualty (Stock),43228.0,1044.0,,2020,45000.0,LFG.AX
78,Dow,Chemicals,42951.0,1359.0,,2020,36500.0,DOW
79,Tyson Foods,Food Production,42405.0,2022.0,,2020,141000.0,TSN
80,TJX,Specialty Retailers: Apparel,41717.0,3272.0,,2020,286000.0,TJX
81,TIAA,"Insurance: Life, Health (Mutual)",40454.0,2460.0,,2020,16533.0,TILIX
82,Oracle,Computer Software,39506.0,11083.0,,2020,136000.0,ORCL
83,General Dynamics,Aerospace & Defense,39350.0,3484.0,,2020,102900.0,GD
84,Deere,Construction and Farm Machinery,39258.0,3253.0,,2020,73489.0,DE
85,Nike,Apparel,39117.0,4029.0,,2020,76700.0,NKE
86,Progressive,Insurance: Property and Casualty (Stock),39022.0,3970.0,,2020,41571.0,PGR
87,Publix Super Markets,Food & Drug Stores,38463.0,3005.0,,2020,207000.0,
88,Coca-Cola,Beverages,37266.0,8920.0,,2020,86200.0,COLA.WA
89,Massachusetts Mutual Life Insurance,"Insurance: Life, Health (Mutual)",37253.0,3701.0,,2020,9896.0,
90,Tech Data,Wholesalers: Electronics and Office Equipment,36998.0,375.0,,2020,15000.0,TECH.OL
91,World Fuel Services,Energy,36819.0,179.0,,2020,5500.0,WFK.BE
92,Honeywell International,"Electronics, Electrical Equipment",36709.0,6143.0,,2020,113000.0,HON
93,ConocoPhillips,"Mining, Crude-Oil Production",36670.0,7189.0,,2020,10400.0,COP
94,USAA,Insurance: Property and Casualty (Stock),35617.0,4006.0,,2020,35076.0,UIPMX
95,Exelon,Utilities: Gas and Electric,34438.0,2936.0,,2020,32713.0,EXC
96,Northrop Grumman,Aerospace & Defense,33841.0,2248.0,,2020,90000.0,NOC
97,Capital One Financial,Commercial Banks,33766.0,5546.0,,2020,51900.0,COF
98,Plains GP Holdings,Pipelines,33669.0,331.0,,2020,5000.0,PAGP
99,AbbVie,Pharmaceuticals,33266.0,7882.0,,2020,30000.0,ABBV
100,StoneX Group,Diversified Financials,32897.0,85.0,,2020,2012.0,SNEX
