rank,company,industry,revenue,profit,profit %,year,employees,ticker
29,Sears Roebuck and Company,General Merchandisers,40937.0,,,2001,,SSRAP
30,"Merck & Co., Inc.",Pharmaceuticals,40363.2,,,2001,,MRK
31,The Procter & Gamble Company,"Soaps, Cosmetics",39951.0,,,2001,,TPG
33,Teachers Insurance and Annuity Association College Retiremen,"Insurance: Life, Health (Mutual)",38063.5,,,2001,,
34,"Motorola, Inc.",Network and Other Communications Equipment,37580.0,,,2001,,MSI
35,McKesson HBOC Inc.,Wholesalers: Health Care,37100.5,,,2001,,MCK
36,Kmart Corporation,General Merchandisers,37028.0,,,2001,,
37,Target Corporation,General Merchandisers,36903.0,,,2001,,TGT
38,"WorldCom, Inc.",Food & Drug Stores,36762.0,,,2001,,3499.TWO
39,USX Corporation,Petroleum Refining,35570.0,,,2001,,USXF
40,Berkshire Hathaway Inc.,Insurance: Property and Casualty (Stock),33976.0,,,2001,,BRK.A
41,Intel Corporation,Semiconductors and Other Electronic Components,33726.0,,,2001,,INTC
42,"Goldman Sachs Group, Inc.",Securities,33000.0,,,2001,,GS
43,"J.C. Penney Company, Inc.",General Merchandisers,32965.0,,,2001,,
44,Conoco,Petroleum Refining,32513.0,,,2001,,COP
45,Costco Wholesale Corporation,Specialty Retailers,32164.3,,,2001,,COST
46,Safeway Inc.,Food & Drug Stores,31976.9,,,2001,,301559.SZ
47,MetLife Inc.,"Insurance: Life, Health (Stock)",31947.0,,,2001,,MET
48,Dell Computer Corporation,"Computers, Office Equipment",31888.0,,,2001,,Dell
49,"Ingram Micro, Inc.",Wholesalers: Electronics and Office Equipment,30715.1,,,2001,,INGM
50,Freddie Mac,Diversified Financials,30000.0,,,2001,,FMCC
51,"Cardinal Health, Inc.",Wholesalers: Health Care,29870.6,,,2001,,CAH
52,"United Parcel Service of America, Inc.","Mail, Package, and Freight Delivery",29771.0,,,2001,,UPS
53,Pfizer Inc.,Pharmaceuticals,29574.0,,,2001,,PFIZER.NS
54,Dynegy Inc.,Pipelines,29444.9,,,2001,,
55,"Reliant Energy, Incorporated",Energy,29339.0,,,2001,,RELIANCE.NS
56,"E.I. du Pont de Nemours and Company, Inc.",Chemicals,29202.0,,,2001,,
57,Delphi Automotive Systems Corporation,Motor Vehicles & Parts,29139.0,,,2001,,
57,Johnson & Johnson,Pharmaceuticals,29139.0,,,2001,,JNJ
59,The Allstate Corporation,Insurance: Property and Casualty (Stock),29134.0,,,2001,,ALL
60,UtiliCorp United Inc.,Energy,28974.9,,,2001,,
61,International Paper Company,Forest and Paper Products,28180.0,,,2001,,IP
62,Wells Fargo & Co.,Commercial Banks,27568.0,,,2001,,WFC
63,Aetna,Health Care,26818.9,,,2001,,
64,United Technologies Corporation,Aerospace & Defense,26583.0,,,2001,,
65,"Lehman Brothers Holdings, Inc.",Securities,26447.0,,,2001,,LEHNQ
66,BellSouth Corporation,Telecommunications,26151.0,,,2001,,KTBA
67,The Walt Disney Company,Entertainment,25402.0,,,2001,,DIS
68,"ConAgra Foods, Incorporated",Food Consumer Products,25385.8,,,2001,,CAG
69,Lockheed Martin Corporation,Aerospace & Defense,25329.0,,,2001,,LMT
70,Bank One Corporation,Commercial Banks,25168.0,,,2001,,BANK.NE
71,Honeywell International Inc.,Aerospace & Defense,25023.0,,,2001,,HON
72,Tosco Corporation,Petroleum Refining,24545.0,,,2001,,
73,First Union Corporation,Commercial Banks,24246.0,,,2001,,FHN
74,American Express Company,Diversified Financials,23675.0,,,2001,,AXP
75,Sprint Corporation,Telecommunications,23613.0,,,2001,,SPRINT.ST
76,Southern Company,Utilities: Gas and Electric,23381.0,,,2001,,SO
77,"Alcoa, Inc.",Metals,23090.0,,,2001,,AA
78,Dow Chemical,Chemicals,23008.0,,,2001,,Dow
79,Microsoft Corporation,Computer Software,22956.0,,,2001,,MSFT
80,Prudential Insurance Company of America,"Insurance: Life, Health (Mutual)",22759.9,,,2001,,PRU
81,FleetBoston Financial Corporation,Commercial Banks,22608.0,,,2001,,
82,PG&E Corporation,Utilities: Gas and Electric,22483.0,,,2001,,PGE.V
83,"AutoNation, Inc.","Automotive Retailing, Services",22330.8,,,2001,,AN
84,Georgia-Pacific Corporation,Forest and Paper Products,22218.0,,,2001,,
85,TXU Corp.,Utilities: Gas and Electric,22009.0,,,2001,,TXUE
86,El Paso Corporation,Pipelines,21950.0,,,2001,,EL.PA
87,New York Life Insurance Company,"Insurance: Life, Health (Mutual)",21450.4,,,2001,,601336.SS
88,Bristol-Myers Squibb Company,Pharmaceuticals,21331.0,,,2001,,
89,Phillips Petroleum Company,Petroleum Refining,21227.0,,,2001,,PSX
90,Walgreen Co.,Food & Drug Stores,21206.9,,,2001,,
91,"UnitedHealth Group, Incorporated",Health Care,21122.0,,,2001,,UNH
92,Loews Corporation,Insurance: Property and Casualty (Stock),20669.9,,,2001,,L
93,The Coca-Cola Company,Beverages,20458.0,,,2001,,
94,"PepsiCo, Inc.",Beverages,20438.0,,,2001,,PEP
95,Tech Data Corporation,Wholesalers: Electronics and Office Equipment,20427.7,,,2001,,TECH.OL
96,Sara Lee Corporation,Food Consumer Products,20414.0,,,2001,,
97,Supervalu Inc.,Wholesalers: Food and Grocery,20339.1,,,2001,,
98,AMR Corporation,Airlines,20245.0,,,2001,,AMR
99,"Caterpillar, Inc.",Industrial and Farm Equipment,20175.0,,,2001,,CAT
100,CVS Corporation,Food & Drug Stores,20087.5,,,2001,,CVS
101,Viacom Inc.,Entertainment,20043.7,,,2001,,
