rank,company,industry,revenue,profit,profit %,year,employees,ticker
72,Merck,Pharmaceuticals,39498.0,4442.0,,2016,68000.0,MRK
73,Liberty Mutual Insurance Group,Insurance: Property and Casualty (Stock),39450.0,514.0,,2016,50000.0,LFG.AX
74,Goldman Sachs Group,Commercial Banks,39208.0,6083.0,,2016,36800.0,GS
75,Honeywell International,"Electronics, Electrical Equipment",38581.0,4768.0,,2016,129000.0,HON
76,Massachusetts Mutual Life Insurance,"Insurance: Life, Health (Mutual)",38243.0,1425.0,,2016,11593.0,
77,Oracle,Computer Software,38226.0,9938.0,,2016,132000.0,ORCL
78,Morgan Stanley,Commercial Banks,37897.0,6127.0,,2016,56218.0,MS
79,Cigna,Health Care: Insurance and Managed Care,37876.0,2094.0,,2016,39300.0,CI
80,United Continental Holdings,Airlines,37864.0,7340.0,,2016,84000.0,UAL
81,Allstate,Insurance: Property and Casualty (Stock),35653.0,2171.0,,2016,41350.0,ALL
82,TIAA,"Insurance: Life, Health (Mutual)",35181.0,1214.0,,2016,12735.0,TILIX
83,INTL FCStone,Diversified Financials,34693.0,56.0,,2016,1231.0,INTL.WA
84,CHS,Food Production,34582.0,781.0,,2016,12511.0,CHS.V
85,American Express,Diversified Financials,34441.0,5163.0,,2016,54800.0,AXP
86,Gilead Sciences,Pharmaceuticals,32639.0,18108.0,,2016,8000.0,GILD
87,Publix Super Markets,Food & Drug Stores,32619.0,1965.0,,2016,180000.0,
88,General Dynamics,Aerospace & Defense,31469.0,2965.0,,2016,99900.0,GD
89,TJX,Specialty Retailers: Apparel,30945.0,2278.0,,2016,216000.0,TJX
90,ConocoPhillips,"Mining, Crude-Oil Production",30935.0,4428.0,,2016,15900.0,COP
91,Nike,Apparel,30601.0,3273.0,,2016,62600.0,NKE
92,World Fuel Services,Wholesalers: Diversified,30380.0,187.0,,2016,4700.0,WFK.BE
93,3M,Miscellaneous,30274.0,4833.0,,2016,89446.0,MMM
94,Mondelez International,Food Consumer Products,29636.0,7267.0,,2016,99000.0,MDLZ
95,Exelon,Utilities: Gas and Electric,29447.0,2269.0,,2016,29762.0,EXC
96,Twenty-First Century Fox,Entertainment,28987.0,8306.0,,2016,20500.0,21STCENMGM.NS
97,Deere,Construction and Farm Machinery,28863.0,1940.0,,2016,57180.0,DE
98,Tesoro,Petroleum Refining,28150.0,1540.0,,2016,6016.0,5D7.F
99,Time Warner,Entertainment,28118.0,3833.0,,2016,24800.0,T
100,Northwestern Mutual,"Insurance: Life, Health (Mutual)",28111.0,815.0,,2016,5530.0,NWE
