rank,company,industry,revenue,profit,profit %,year,employees,ticker
76,Merck,Pharmaceuticals,42294.0,6220.0,,2019,69000.0,MRK
77,Honeywell International,"Electronics, Electrical Equipment",41802.0,6765.0,,2019,114000.0,HON
78,United Continental Holdings,Airlines,41303.0,2129.0,,2019,92000.0,UAL
79,TIAA,"Insurance: Life, Health (Mutual)",41052.0,1561.0,,2019,17643.0,TILIX
80,Tyson Foods,Food Production,40052.0,3024.0,,2019,121000.0,TSN
81,Oracle,Computer Software,39831.0,3825.0,,2019,137000.0,ORCL
82,Allstate,Insurance: Property and Casualty (Stock),39815.0,2252.0,,2019,45420.0,ALL
83,World Fuel Services,Energy,39750.0,128.0,,2019,5000.0,WFK.BE
84,Massachusetts Mutual Life Insurance,"Insurance: Life, Health (Mutual)",39267.0,398.0,,2019,9844.0,
85,TJX,Specialty Retailers: Apparel,38973.0,3060.0,,2019,270000.0,TJX
86,ConocoPhillips,"Mining, Crude-Oil Production",38727.0,6257.0,,2019,10800.0,COP
87,Deere,Construction and Farm Machinery,37358.0,2368.0,,2019,74413.0,DE
88,Tech Data,Wholesalers: Electronics and Office Equipment,37239.0,341.0,,2019,14000.0,TECH.OL
89,Enterprise Products Partners,Pipelines,36534.0,4172.0,,2019,7000.0,EPD
90,Nike,Apparel,36397.0,1933.0,,2019,73100.0,NKE
91,Publix Super Markets,Food & Drug Stores,36396.0,2381.0,,2019,202000.0,
92,General Dynamics,Aerospace & Defense,36193.0,3345.0,,2019,105600.0,GD
93,Exelon,Utilities: Gas and Electric,35985.0,2010.0,,2019,33383.0,EXC
94,Plains GP Holdings,Pipelines,34055.0,334.0,,2019,4900.0,PAGP
95,3M,Miscellaneous,32765.0,5349.0,,2019,93516.0,MMM
96,AbbVie,Pharmaceuticals,32753.0,5687.0,,2019,30000.0,ABBV
97,CHS,Food Production,32683.0,776.0,,2019,10495.0,CHS.V
98,Capital One Financial,Commercial Banks,32377.0,6015.0,,2019,47600.0,COF
99,Progressive,Insurance: Property and Casualty (Stock),31979.0,2615.0,,2019,37346.0,PGR
100,Coca-Cola,Beverages,31856.0,6434.0,,2019,62600.0,COLA.WA
