rank,company,industry,revenue,profit,profit %,year,employees,ticker
57,The Allstate Corporation,Insurance: Property and Casualty (Stock),28865.0,,,2002,,ALL
58,TXU Corp.,Utilities: Gas and Electric,27927.0,,,2002,,TXUE
59,United Technologies Corporation,Aerospace & Defense,27897.0,,,2002,,
60,The Dow Chemical Company,Chemicals,27805.0,,,2002,,TDC
61,"ConAgra Foods, Incorporated",Food Consumer Products,27194.2,,,2002,,CAG
62,"Prudential Financial, Inc.","Insurance: Life, Health (Stock)",27177.0,,,2002,,PRU
63,"PepsiCo, Inc.",Beverages,26935.0,,,2002,,PEP
64,Wells Fargo & Co.,Commercial Banks,26891.0,,,2002,,WFC
65,Intel,Semiconductors and Other Electronic Components,26539.0,,,2002,,INTC
66,International Paper Company,Forest and Paper Products,26363.0,,,2002,,IP
67,Delphi Corporation,Motor Vehicles & Parts,26088.0,,,2002,,DELPHIFX.NS
68,Sprint Corporation,Telecommunications,26071.0,,,2002,,SPRINT.ST
69,New York Life Insurance Company,"Insurance: Life, Health (Mutual)",25678.2,,,2002,,601336.SS
70,E.I. du Pont de Nemours,Chemicals,25370.0,,,2002,,
71,Georgia-Pacific Group,Forest and Paper Products,25309.0,,,2002,,
72,Microsoft Corporation,Computer Software,25296.0,,,2002,,MSFT
73,The Walt Disney Company,Entertainment,25269.0,,,2002,,DIS
74,Aetna,Health Care,25190.8,,,2002,,
75,"Ingram Micro, Inc.",Wholesalers: Electronics and Office Equipment,25186.9,,,2002,,INGM
76,Lucent Technologies Inc.,Network and Other Communications Equipment,25132.0,,,2002,,
77,Lockheed Martin Corporation,Aerospace & Defense,24793.0,,,2002,,LMT
78,Walgreen Co.,Food & Drug Stores,24623.0,,,2002,,
79,Bank One Corporation,Commercial Banks,24527.0,,,2002,,BANK.NE
80,Teachers Insurance and Annuity Association College Retiremen,"Insurance: Life, Health (Mutual)",24230.6,,,2002,,
81,Phillips Petroleum Company,Petroleum Refining,24189.0,,,2002,,PSX
83,Honeywell International Inc.,Aerospace & Defense,23652.0,,,2002,,HON
84,"UnitedHealth Group, Incorporated",Health Care,23454.0,,,2002,,UNH
85,Viacom Inc.,Entertainment,23222.8,,,2002,,
86,Supervalu Inc.,Wholesalers: Food and Grocery,23194.3,,,2002,,
87,PG&E Corporation,Utilities: Gas and Electric,22959.0,,,2002,,PGE.V
88,"Alcoa, Inc.",Metals,22859.0,,,2002,,AA
89,American Express Company,Diversified Financials,22582.0,,,2002,,AXP
90,Wachovia Corp.,Commercial Banks,22396.0,,,2002,,
91,"Lehman Brothers Holdings, Inc.",Securities,22392.0,,,2002,,LEHNQ
92,"Cisco Systems, Inc.",Network and Other Communications Equipment,22293.0,,,2002,,CSCO
93,CVS Corporation,Food & Drug Stores,22241.4,,,2002,,CVS
94,BellSouth Corporation,Specialty Retailers,22111.1,,,2002,,KTBA
95,Sysco Corporation,Wholesalers: Food and Grocery,21784.5,,,2002,,SYY
96,Bristol-Myers Squibb Company,Pharmaceuticals,21717.0,,,2002,,
97,Electronic Data Systems Corporation,Computer And Data Services,21543.0,,,2002,,EA
98,"Caterpillar, Inc.",Industrial and Farm Equipment,20450.0,,,2002,,CAT
99,The Coca-Cola Company,Beverages,20092.0,,,2002,,
100,Archer Daniels Midland Company,Food Production,20051.4,,,2002,,ADM
101,"AutoNation, Inc.","Automotive Retailing, Services",19989.3,,,2002,,AN
102,Qwest Communications International Inc.,Telecommunications,19743.0,,,2002,,
